locale,fips,met_health_obj,deathrate_per_100000,deathrate_lower_95_confidence,deathrate_upper_95_confidence,annual_count_avg,recent_trend_str,trend_last_5,trend_last_5_lower_95_confidence,trend_last_5_upper_95_confidence,stateFIPS,areatype,cancer,race,sex,age,type,file_name,source_url,state,cancer_description
Payette County,16075.0,Yes,158.3 ,137.9, 180.9,45,falling,-1.2 ,-1.8, -0.6,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,16,death,idaho,All Cancer Sites
Power County,16077.0,Yes,140.3 ,106.2, 182,12,stable,-1.3 ,-2.9, 0.3,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,16,death,idaho,All Cancer Sites
Shoshone County,16079.0,No,214.1 ,185.9, 246,43,stable,-0.4 ,-1.1, 0.3,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,16,death,idaho,All Cancer Sites
Teton County,16081.0,Yes,92.1 ,63.8, 128.1,8,*,*,*,*,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,16,death,idaho,All Cancer Sites
Twin Falls County,16083.0,Yes,160 ,148.5, 172.1,147,falling,-0.6 ,-1.0, -0.2,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,16,death,idaho,All Cancer Sites
Valley County,16085.0,Yes,138.6 ,111.9, 170.8,21,falling,-1.9 ,-3.4, -0.5,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,16,death,idaho,All Cancer Sites
Illinois,17000.0,No,168.5,167.5,169.4,24531.0,falling,-1.5,-1.6,-1.5,1,state,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Alexander County,17003.0,No,224.6,186.0,270.0,24.0,stable,-0.7,-1.8,0.5,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Bond County,17005.0,Yes,160.7,138.2,186.2,37.0,stable,-1.1,-2.5,0.2,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Brown County,17009.0,Yes,153.8,115.7,201.0,11.0,stable,-0.9,-2.5,0.6,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Bureau County,17011.0,Yes,158.9,143.4,175.8,82.0,falling,-2.3,-3.4,-1.3,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Cass County,17017.0,No,205.2,175.6,238.8,35.0,stable,-0.8,-1.6,0.1,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Champaign County,17019.0,Yes,142.6,134.9,150.5,272.0,falling,-2.2,-2.6,-1.7,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Christian County,17021.0,No,190.8,173.8,209.1,96.0,falling,-0.7,-1.2,-0.2,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Clinton County,17027.0,Yes,154.7,139.0,171.8,73.0,falling,-1.1,-1.8,-0.5,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Coles County,17029.0,No,187.7,172.6,203.8,119.0,stable,-0.7,-1.4,0.0,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Cumberland County,17035.0,No,180.0,150.3,214.4,27.0,stable,-0.3,-1.6,0.9,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
De Witt County,17039.0,No,185.7,161.1,213.3,42.0,falling,-0.9,-1.7,-0.1,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
DuPage County,17043.0,Yes,143.1,139.8,146.5,1472.0,falling,-1.6,-1.7,-1.4,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Edgar County,17045.0,No,187.7,165.2,212.8,52.0,falling,-0.9,-1.5,-0.2,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Edwards County,17047.0,Yes,156.5,122.9,197.6,15.0,stable,-0.8,-1.9,0.3,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Ford County,17053.0,No,208.8,180.4,240.9,42.0,stable,0.0,-0.9,0.9,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Gallatin County,17059.0,No,182.1,143.1,230.4,16.0,falling,-1.3,-2.1,-0.5,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Grundy County,17063.0,No,178.3,162.1,195.7,92.0,falling,-1.0,-1.5,-0.4,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Hardin County,17069.0,No,201.0,155.1,259.2,14.0,stable,-0.4,-1.5,0.7,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Henderson County,17071.0,No,181.1,148.7,220.4,22.0,falling,-1.1,-2.1,-0.1,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Iroquois County,17075.0,No,196.7,177.9,217.1,85.0,stable,-0.2,-0.7,0.3,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jersey County,17083.0,No,168.4,148.2,191.0,51.0,falling,-1.2,-1.9,-0.4,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jo Daviess County,17085.0,No,163.2,145.1,183.4,64.0,falling,-1.2,-1.8,-0.6,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kane County,17089.0,Yes,147.0,142.1,151.9,733.0,falling,-1.7,-1.9,-1.4,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kankakee County,17091.0,No,195.1,184.5,206.3,260.0,falling,-1.1,-1.5,-0.7,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kendall County,17093.0,Yes,161.2,149.1,173.9,144.0,falling,-1.2,-1.7,-0.6,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Knox County,17095.0,No,174.0,160.7,188.1,135.0,falling,-0.8,-1.4,-0.3,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
La Salle County,17099.0,No,189.2,179.4,199.4,293.0,falling,-0.7,-0.9,-0.4,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Livingston County,17105.0,No,189.1,172.2,207.3,96.0,falling,-0.7,-1.3,-0.2,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
McDonough County,17109.0,No,168.9,150.2,189.4,64.0,falling,-0.9,-1.5,-0.3,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
McHenry County,17111.0,No,163.6,157.1,170.3,509.0,falling,-2.4,-3.0,-1.9,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
McLean County,17113.0,Yes,159.0,150.3,168.1,260.0,falling,-1.1,-1.4,-0.9,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Macoupin County,17117.0,No,190.7,175.8,206.6,128.0,falling,-0.6,-1.0,-0.2,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Mason County,17125.0,No,206.7,180.0,236.7,45.0,stable,-0.7,-1.5,0.1,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Massac County,17127.0,No,168.7,145.1,195.5,38.0,falling,-1.0,-1.8,-0.1,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Menard County,17129.0,No,214.0,182.7,249.5,36.0,stable,-0.6,-1.4,0.3,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Mercer County,17131.0,No,193.8,169.3,221.3,47.0,stable,-0.5,-1.4,0.4,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Moultrie County,17139.0,No,197.6,170.4,228.3,40.0,stable,0.0,-0.8,0.9,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Ogle County,17141.0,No,173.7,159.9,188.5,120.0,falling,-1.0,-1.5,-0.6,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Peoria County,17143.0,No,179.6,171.7,187.8,403.0,falling,-0.9,-1.2,-0.6,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Piatt County,17147.0,No,184.4,159.7,212.1,42.0,falling,-1.1,-1.9,-0.3,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Richland County,17159.0,No,179.4,155.6,206.2,43.0,stable,-0.8,-2.2,0.6,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Rock Island County,17161.0,No,170.4,162.2,178.9,339.0,falling,-1.1,-1.4,-0.9,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Sangamon County,17167.0,No,181.8,174.2,189.6,451.0,falling,-0.9,-1.1,-0.6,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Schuyler County,17169.0,No,209.9,173.4,253.0,24.0,stable,-0.3,-1.3,0.7,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Stark County,17175.0,No,179.6,139.7,228.7,15.0,stable,-0.9,-2.1,0.3,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Stephenson County,17177.0,No,168.3,154.7,182.9,122.0,falling,-0.7,-1.2,-0.2,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Tazewell County,17179.0,No,176.9,168.1,186.0,317.0,falling,-0.9,-1.2,-0.6,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Vermilion County,17183.0,No,212.9,200.5,226.0,228.0,falling,-0.5,-0.9,-0.1,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Wabash County,17185.0,No,180.5,152.9,212.3,31.0,falling,-1.2,-2.0,-0.4,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Whiteside County,17195.0,No,179.4,166.4,193.2,149.0,stable,-0.3,-0.8,0.2,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Will County,17197.0,No,166.9,162.3,171.6,1051.0,falling,-2.1,-3.0,-1.1,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Williamson County,17199.0,No,195.3,182.4,208.9,175.0,falling,-0.8,-1.2,-0.5,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Winnebago County,17201.0,No,188.6,182.2,195.2,678.0,falling,-0.6,-0.9,-0.4,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Woodford County,17203.0,No,169.6,153.3,187.4,84.0,stable,-0.6,-1.2,0.1,1,county,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Indiana,18000.0,No,178.4,177.0,179.8,13416.0,falling,-1.3,-1.4,-1.2,1,state,1,deathrates_022.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=18&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,18,death,indiana,All Cancer Sites
